0.000000	2.437331	R
\	2461.538574	3132.867188
2.437331	3.130046	AM
\	1958.041870	2853.146729
3.130046	3.694481	R
\	2517.482422	2517.482422
3.694481	8.415206	AM
\	-1.000000	111.888107
8.415206	8.864188	R
\	1790.209717	2013.986084
8.864188	9.107921	N1
\	1622.377686	1622.377686
9.107921	9.762152	AM
\	1454.545532	1790.209717
9.762152	11.263034	R
\	3412.587402	5314.685547
11.263034	12.686949	AM
\	2405.594238	3524.475586
12.686949	13.341180	N1
\	1622.377686	2181.818359
13.341180	19.203602	R
\	2573.426514	2741.258789
19.203602	21.191951	AM
\	503.496521	1342.657349
21.191951	21.730729	R
\	1622.377686	1734.265625
21.730729	22.077087	N1
\	3076.923096	3300.699219
22.077087	22.731318	R
\	6601.398438	6937.062500
22.731318	24.257857	M1
\	6153.846191	7104.895020
23.116159	24.540074	AM
\	-1.000000	1174.825195
24.540074	27.285278	R
\	2405.594238	2405.594238
27.285278	27.785572	AM
\	1734.265625	1846.153809
27.785572	30.351184	R
\	2573.426514	2853.146729
30.351184	31.326116	M1
\	1902.097900	2629.370605
31.326116	31.775098	R
\	2405.594238	2741.258789
31.775098	32.442157	N1
\	-1.000000	335.664337
32.442157	32.891139	M1
\	2069.930176	2629.370605
32.891139	48.156527	R
\	2237.762207	3300.699219
48.156527	49.670238	M1
\	2293.706299	3020.979004
49.670238	54.057434	R
\	1118.881104	1678.321777
54.057434	54.557728	N1
\	1790.209717	1790.209717
54.557728	55.250443	M1
\	1566.433594	1566.433594
55.250443	62.062142	R
\	2909.091064	3412.587402
62.062142	62.613748	N1
\	1230.769287	1342.657349
62.613748	65.718138	R
\	1398.601440	3132.867188
65.718138	66.179948	M1
\	3132.867188	3636.363770
66.179948	68.309406	R
\	3244.755371	3972.028076
68.309406	70.002709	M1
\	951.048950	1174.825195
70.002709	75.428977	R
\	2797.202881	2853.146729
75.428977	76.057552	N1
\	951.048950	1790.209717
76.057552	77.468639	R
\	447.552429	1230.769287
77.468639	78.417915	M1
\	783.216797	1958.041870
78.417915	78.815585	N1
\	2125.874023	2629.370605
78.815585	80.932214	R
\	1174.825195	2349.650391
80.932214	82.202192	N1
\	1622.377686	1846.153809
81.689069	82.112395	M1
\	783.216797	1286.713257
82.202192	83.151468	N1
\	3244.755371	4083.916260
83.151468	83.626106	M1
\	3916.083740	4307.692383
83.626106	85.575971	R
\	3412.587402	4363.636719
85.575971	85.896672	M1
\	-1.000000	335.664337
85.896672	90.027307	R
\	2965.034912	3132.867188
