0.000000	2.337007	R
\	1709.227661	2614.113037
2.337007	4.872065	M1
\	3820.626465	6836.910645
4.251504	5.479423	AM
\	6032.568359	6233.653809
5.479423	6.047171	R
\	3720.083740	4926.597656
6.047171	6.291434	AM
\	5529.854492	6133.110840
6.185807	6.423468	M1
\	4926.597656	4926.597656
6.423468	7.288293	N1
\	5228.226074	5328.768555
7.288293	8.374275	AM
\	9652.109375	9953.738281
8.374275	8.823192	N1
\	4725.511719	5328.768555
8.823192	9.394240	R
\	3720.083740	4122.254883
9.394240	9.895970	M1
\	1532.041626	2003.438965
9.895970	10.569345	H1
\	2121.288330	3064.083252
10.569345	11.011660	M1
\	3181.932617	3771.179199
11.011660	11.968909	AM
\	1532.041626	1767.740356
11.968909	12.992175	M1
\	-1.000000	3417.631348
12.120748	12.602673	AM
\	4006.877930	5185.371582
12.992175	13.586329	R
\	3889.028809	4360.425781
13.586329	14.860460	M1
\	8485.153320	9192.250000
14.860460	15.174041	R
\	1767.740356	1767.740356
15.174041	15.715382	N1
\	3653.329834	4713.974121
15.715382	16.151095	M1
\	3535.480713	5185.371582
16.151095	16.540596	R
\	2474.836426	3417.631348
16.540596	18.082097	M1
\	5892.467285	7542.358398
18.082097	18.471598	R
\	5067.521973	5656.769043
18.471598	19.283609	M1
\	4949.672852	5303.221191
19.283609	19.527872	R
\	4713.974121	4713.974121
19.527872	21.105682	M1
\	3889.028809	5538.919434
21.105682	22.558059	VF
\	5892.467285	6128.166504
22.558059	23.812385	M1
\	3771.179199	4713.974121
23.812385	24.584786	R
\	8131.604980	8485.153320
24.584786	25.429805	M1
\	2717.720947	5347.773926
25.429805	25.594848	R
\	6838.136719	6925.805176
25.594848	28.281746	M1
\	6312.126465	7977.826660
28.281746	28.869298	R
\	9899.345703	10842.140625
28.869298	29.714318	M1
\	2710.535156	7660.208496
29.714318	32.533250	VF
\	6010.316895	6363.865234
32.533250	33.034980	R
\	5892.467285	6481.714355
33.034980	34.441146	M1
\	1296.342896	2828.384521
34.441146	35.048503	R
\	7070.961426	9781.497070
35.048503	35.827506	 M1 
\	2592.685791	2710.535156
35.827506	37.834427	R
\	4713.974121	5538.919434
37.834427	38.256937	M1
\	2191.710693	3156.063232
38.256937	39.385830	VF
\	3682.073730	7451.815430
39.385830	39.933772	M1
\	2828.384521	3417.631348
39.933772	41.742642	VF
\	7542.358398	8603.002930
41.742642	43.313850	M1
\	1296.342896	2239.137695
43.313850	44.257895	N1
\	6481.714355	6953.111816
44.257895	46.528885	M1
\	3535.480713	4831.823242
46.528885	48.317950	N1
\	2356.987061	4124.727051
47.294684	48.034076	M1
\	2239.137695	2710.535156
48.317950	48.720654	R
\	7424.508789	7542.358398
48.720654	49.222385	M1
\	10370.743164	11077.838867
49.222385	49.585479	R
\	6128.166504	8013.755859
49.585479	50.417295	M1
\	12138.483398	12845.580078
50.417295	51.249111	VF
\	-1.000000	87.668419
51.249111	52.642073	M1
\	-1.000000	350.673676
52.642073	53.473889	VF
\	9899.345703	13434.826172
53.473889	55.216742	M1
\	2717.720947	4909.431641
55.216742	56.266414	VF
\	4821.763184	7539.483887
56.266414	58.398768	M1
\	5347.773926	7101.142090
58.398768	59.144762	VF
\	2980.726318	4120.415527
59.144762	59.712509	R
\	-1.000000	263.005249
59.712509	62.023110	M1
\	9663.646484	10488.592773
62.023110	63.884793	R
\	4596.125000	5538.919434
63.884793	65.621044	M1
\	3653.329834	3771.179199
65.621044	66.393445	R
\	4949.672852	6481.714355
66.393445	68.195713	M1
\	5067.521973	5774.618164
68.195713	71.060857	VF
\	7070.961426	9545.797852
71.060857	71.456960	R
\	4360.425781	4360.425781
71.456960	71.707825	VF
\	4242.576660	5774.618164
71.707825	72.519836	M1
\	4596.125000	5303.221191
72.519836	73.094185	R
\	3299.781738	4006.877930
73.094185	75.404785	M1
\	6128.166504	6599.563477
75.378378	75.701862	R
\	5067.521973	5067.521973
75.701862	77.629563	M1
\	5844.168616	7188.810547
77.629563	78.415167	R
\	4242.576660	6128.166504
78.415167	79.649688	M1
\	7188.810547	7542.358398
79.649688	80.138215	R
\	1178.493530	1178.493530
80.138215	81.517973	N1
\	7542.358398	8131.604980
81.517973	81.887669	R
\	7895.906738	9192.250000
81.887669	83.221216	M1
\	8956.550781	9899.345703
83.221216	83.954006	VF
\	6363.865234	7895.906738
83.954006	84.957466	M1
\	6481.714355	7778.057617
84.957466	85.498807	VF
\	-1.000000	824.945435
85.498807	86.251403	R
\	4242.576660	5303.221191
86.251403	87.525533	M1
\	6128.166504	7542.358398
87.525533	90.014380	VF
\	4713.974121	6010.316895
