0.000000	1.652105	VF
\	1174.825195	1454.545532
1.652105	10.656078	AM
\	1790.209717	2069.930176
10.656078	11.036062	R
\	1398.601440	1790.209717
11.036062	12.209057	N1
\	1230.769287	1902.097900
12.209057	12.927722	R
\	1734.265625	2629.370605
12.927722	13.952027	AM
\	2909.091064	3636.363770
13.952027	17.008422	R
\	2853.146729	2853.146729
17.008422	19.610487	M1
\	1286.713257	2125.874023
19.610487	20.841306	N1
\	3748.251709	3916.083740
20.841306	21.229550	R
\	4307.692383	4811.188477
21.229550	22.460369	N1
\	2685.314697	2909.091064
22.460369	22.699924	R
\	3468.531250	3748.251709
22.699924	23.782053	M1
\	2405.594238	2517.482422
23.782053	24.145516	R
\	2573.426514	2685.314697
24.145516	25.301989	VF
\	4755.244629	4811.188477
25.301989	27.945358	AM
\	2013.986084	2405.594238
27.945358	28.193173	R
\	3916.083740	4083.916260
28.193173	28.911839	L
\	3300.699219	3356.643555
28.911839	32.290394	N2
\	3580.419434	3972.028076
32.290394	35.346788	VF
\	4363.636719	5594.405762
35.346788	37.924072	M1
\	895.104858	1398.601440
37.924072	38.593175	N2
\	1902.097900	2349.650391
38.593175	39.262277	M1
\	839.160889	1062.937012
39.262277	40.179196	VF
\	1678.321777	1734.265625
40.179196	43.086901	VF
\	2797.202881	3524.475586
43.086901	45.317243	R
\	4755.244629	5538.461914
45.317243	48.728840	M1
\	5202.797363	6769.230957
48.728840	49.546632	R
\	3356.643555	3972.028076
49.546632	51.529158	M1
\	4587.412598	5314.685547
51.529158	52.619547	VF
\	3188.811279	3748.251709
52.619547	55.609857	M1
\	447.552429	559.440552
55.609857	57.435433	R
\	4251.748047	4755.244629
57.435433	58.467999	M1
\	1734.265625	2125.874023
58.467999	58.765378	N2
\	1902.097900	2349.650391
58.765378	59.285791	VF
\	2181.818359	2741.258789
59.285791	59.607952	R
\	1566.433594	1622.377686
59.607952	60.756165	M1
\	2461.538574	2461.538574
60.756165	61.640041	R
\	1286.713257	1510.489502
61.640041	67.480232	VG
\	2349.650391	2349.650391
67.480232	67.827174	M1
\	2181.818359	2181.818359
67.827174	68.727572	R
\	2741.258789	2797.202881
68.727572	69.528843	N2
\	4755.244629	4811.188477
69.528843	70.288811	R
\	6041.958008	6433.566406
70.288811	71.428763	M1
\	2181.818359	2181.818359
71.428763	72.015261	R
\	2685.314697	3132.867188
72.015261	73.394768	N2
\	2853.146729	2965.034912
73.394768	90.023206	VF
\	1286.713257	2181.818359
