0.000000	3.545650	VF
\	1790.209717	3748.251709
3.545650	5.697604	R
\	2293.706299	3468.531250
5.697604	6.397122	VF
\	1454.545532	1566.433594
6.397122	7.251495	R
\	2741.258789	2965.034912
7.251495	8.511696	N1
\	4643.356934	4923.077148
8.511696	12.222881	VF
\	4195.804199	6041.958008
12.222881	13.226770	R
\	4419.580566	7272.727539
13.226770	16.729702	VF
\	1566.433594	2517.482422
16.729702	18.075340	M1
\	1734.265625	1790.209717
18.075340	19.559814	VF
\	2293.706299	2853.146729
19.559814	22.945269	R
\	3020.979004	4363.636719
22.945269	24.867610	M1
\	2853.146729	3076.923096
24.867610	25.673925	R
\	1678.321777	3804.195801
25.673925	26.181209	N1
\	895.104858	895.104858
26.181209	27.916655	VF
\	1118.881104	2573.426514
27.916655	28.381221	R
\	1566.433594	1734.265625
28.381221	28.952583	VF
\	1622.377686	2069.930176
28.952583	29.614723	R
\	2013.986084	2181.818359
29.614723	32.391437	R
\	3020.979004	5258.741211
32.391437	33.705036	VF
\	-1.000000	1958.041870
33.705036	35.344365	R
\	3188.811279	3804.195801
35.344365	36.727382	VF
\	895.104858	1566.433594
36.727382	37.854087	R
\	-1.000000	1286.713257
37.854087	39.050210	VF
\	559.440552	1230.769287
39.050210	40.748278	R
\	727.272766	6321.678223
40.748278	41.351679	M1
\	1510.489502	2013.986084
41.351679	41.853624	R
\	2181.818359	2741.258789
41.853624	42.537122	N1
\	1510.489502	1846.153809
42.248771	43.017707	M1
\	1006.993042	1062.937012
43.017707	43.845382	R
\	2629.370605	2965.034912
43.845382	44.523541	M1
\	-1.000000	615.384644
44.523541	45.425973	R
\	2069.930176	2349.650391
45.425973	45.901218	N1
\	1846.153809	2069.930176
45.901218	47.588606	R
\	1846.153809	2909.091064
47.588606	48.085210	VF
\	3860.139893	4475.524414
48.085210	50.995420	R
\	4475.524414	4867.132813
50.995420	54.033786	VF
\	5818.182129	6769.230957
54.033786	55.342046	AM
\	1006.993042	1230.769287
55.342046	55.737193	VF
\	391.608398	895.104858
55.737193	55.934767	R
\	1230.769287	1286.713257
55.934767	58.268275	VF
\	1174.825195	2573.426514
58.268275	62.844513	R
\	2125.874023	3412.587402
62.844513	66.459581	VF
\	1958.041870	2013.986084
66.459581	67.191139	M1
\	-1.000000	1118.881104
67.191139	68.835808	R
\	1454.545532	1566.433594
68.835808	69.610084	N1
\	2237.762207	2517.482422
69.610084	70.555234	M1
\	2685.314697	2685.314697
70.555234	71.260093	R
\	2797.202881	2909.091064
71.260093	72.045048	M1
\	783.216797	1566.433594
72.045048	74.837782	VF
\	4419.580566	4755.244629
74.837782	80.284413	R
\	2461.538574	5258.741211
80.284413	81.331021	N1
\	1510.489502	1566.433594
81.331021	82.404327	M1
\	1398.601440	1398.601440
82.404327	84.348027	R
\	2965.034912	5202.797363
84.348027	85.266479	M1
\	2181.818359	2741.258789
85.266479	85.613568	R
\	727.272766	1006.993042
85.613568	86.542699	VF
\	1454.545532	1734.265625
86.542699	87.343674	R
\	1734.265625	1790.209717
87.343674	87.936396	M1
\	1062.937012	1566.433594
87.728142	87.808240	R
\	727.272766	727.272766
87.936396	90.024271	R
\	1790.209717	2013.986084
